Title,Year,Rating,Length (mins),Rating Amount,Group,Metascore,Short Description,Directors,Star 1,Star 2,Star 3,Genre 1,Genre 2,Genre 3
A Hero,0.9722222222222214,0.05263157894736814,0.13582677165354332,0.007023411371237459,12A,0.75,"Rahim is in prison because of a debt he was unable to repay. During a two-day leave, he tries to convince his creditor to withdraw his complaint against the payment of part of the sum. But things don't go as planned.",Joseph Vilsmaier,,,,,,
Mystery Train,0.6759259259259238,0.05263157894736814,0.10236220472440946,0.007357859531772575,15,0.7222222222222223,Three stories are connected by a Memphis hotel and the spirit of Elvis Presley.,Takashi Miike,,,,,,
The Namesake,0.8333333333333321,0.05263157894736814,0.12598425196850394,0.004013377926421405,12A,0.75,"American-born Gogol, the son of Indian immigrants, wants to fit in among his fellow New Yorkers, despite his family's unwillingness to let go of their traditional ways.",Stephan Lacant,,,,,,
Charley Varrick,0.5277777777777786,0.05263157894736814,0.10433070866141733,0.0016722408026755855,X,0.6666666666666667,"A man, his wife and their friend stage a bloody bank robbery without realizing they are stealing from the Mob.",Dario Argento,,,,,,
Tokyo Sonata,0.8518518518518512,0.05263157894736814,0.1220472440944882,0.0010033444816053513,12,0.7222222222222223,An ordinary Japanese family slowly disintegrates after its patriarch loses his job at a prominent company.,Pawel Pawlikowski,,,,,,
Kirikou and the Sorceress,0.7592592592592595,0.05263157894736814,0.025590551181102372,0.0003344481605351171,U,0.6805555555555556,"Kirikou, an unusual little boy, must search the wisdom of the forbidden mountain in order to save his village from a spell cast by the evil sorceress Karaba",Vadim Perelman,,,,,,
Open Hearts,0.7962962962962941,0.05263157894736814,0.10826771653543307,0.0003344481605351171,15,0.6805555555555556,"A Dogme film about an engaged couple that is torn apart after the man is paralyzed in an accident, and the woman falls in love with the husband of the woman who caused the accident.",Kenneth Branagh,,,,,,
Uzak,0.7962962962962941,0.05263157894736814,0.10236220472440946,0.00468227424749164,15,0.7777777777777777,"After his wife leaves him, a photographer has an existential crisis and tries to cope with his cousin's visit.",Michelangelo Antonioni,,,,,,
Dark Passage,0.28703703703703454,0.05263157894736814,0.09448818897637795,0.004347826086956523,15,0.5555555555555556,A man convicted of murdering his wife escapes from prison and works with a woman to try to prove his innocence.,Morten Tyldum,,,,,,
Tekkonkinkreet,0.8333333333333321,0.05263157894736814,0.10433070866141733,0.0016722408026755855,12,0.5138888888888888,Two boys defend Treasure Town and Yakuza try to take over and clear it for new development.,"Katsuhiro Ôtomo, Kôji Morimoto, Tensai Okamura",,,,,,
Revanche,0.8518518518518512,0.05263157894736814,0.12401574803149606,0.002006688963210702,15,0.7777777777777777,Ex-con Alex plans to flee to the South with his girl after a robbery. But something terrible happens and revenge seems inevitable.,Yimou Zhang,,,,,,
Europa Europa,0.6851851851851833,0.05263157894736814,0.1062992125984252,0.0026755852842809363,15,0.6527777777777777,"A boy in Nazi Germany, trying to conceal that he is Jewish, joins the Hitler Youth.",Terry Jones,,,,,,
Away from Her,0.8333333333333321,0.05263157894736814,0.10236220472440946,0.004347826086956523,12A,0.8333333333333333,"A man coping with the institutionalization of his wife because of Alzheimer's disease faces an epiphany when she transfers her affections to another man, Aubrey, a wheelchair-bound mute who also is a patient at the nursing home.",Richard Lester,,,,,,
Iron Monkey,0.7129629629629619,0.05263157894736814,0.06299212598425197,0.0026755852842809363,12,0.7083333333333333,A martial artist/doctor steals from the corrupt authorities as a masked thief to give to the poor while another martial artist/doctor is forced to hunt him down. But a major threat unites them as a powerful and traitorous shaolin monk takes over the authorities.,Vincente Minnelli,,,,,,
I Lost My Body,0.9537037037037024,0.05263157894736814,0.045275590551181105,0.009364548494983279,12A,0.7361111111111112,"A story of Naoufel, a young man who is in love with Gabrielle. In another part of town, a severed hand escapes from a dissection lab, determined to find its body again.",Michael Curtiz,,,,,,
Husbands and Wives,0.7037037037037024,0.05263157894736814,0.09842519685039372,0.007357859531772575,15,0.7777777777777777,"When their best friends announce that they're separating, a professor and his wife discover the faults in their own marriage.",Lukas Moodysson,,,,,,
The Nun's Story,0.3981481481481488,0.05263157894736814,0.17913385826771652,0.0006688963210702346,PG,0.6944444444444444,"After leaving a wealthy Belgian family to become a nun, Sister Luke struggles with her devotion to her vows during crisis, disappointment, and World War II.",Kenneth Lonergan,,,,,,
Brothers,0.8148148148148131,0.05263157894736814,0.11614173228346458,0.0006688963210702346,15,0.6666666666666667,Two brothers must negotiate changing roles and shifting family dynamics when one is sent to war in Afghanistan.,"Richard Fleischer, Kinji Fukasaku, Toshio Masuda",,,,,,
March of the Penguins,0.8240740740740726,0.05263157894736814,0.043307086614173235,0.01705685618729097,U,0.7083333333333333,"In the Antarctic, every March since the beginning of time, the quest begins to find the perfect mate and start a family.",Amar Kaushik,,,,,,
Wadjda,0.8888888888888893,0.05263157894736814,0.07874015748031496,0.004013377926421405,PG,0.7361111111111112,An enterprising Saudi girl signs on for her school's Koran recitation competition as a way to raise the remaining funds she needs in order to buy the green bicycle that has captured her interest.,"William A. Wellman, Harry d'Abbadie d'Arrast",,,,,,
Songs from the Second Floor,0.7777777777777786,0.05263157894736814,0.07874015748031496,0.003678929765886288,15,0.6805555555555556,"Where are we humans going? A film poem inspired by the Peruvian poet César Vallejo. We meet people in the city. People trying to communicate, searching compassion and get the connection of small and large things.","Chia-Liang Liu, Jackie Chan",,,,,,
Swing Time,0.18518518518518334,0.05263157894736814,0.08858267716535434,0.0016722408026755855,U,0.875,"Roguish gambler/dancer ""Lucky"" Garnett is challenged by his fiance's father to come up with $25,000 to prove he's worthy of her hand. But after he falls in love with a dance instructor, Lucky'll do anything to keep from earning the bucks.",Eugenio Derbez,,,,,,
Mesrine Part 1: Killer Instinct,0.8518518518518512,0.05263157894736814,0.10826771653543307,0.008695652173913044,15,0.5972222222222222,"The story of the notorious French gangster Jacques Mesrine, with the focus on his life before the early 1970s and the events that led to him being declared Public Enemy No. 1 in France.",Lars von Trier,,,,,,
Scrooge,0.5,0.05263157894736814,0.1220472440944882,0.0010033444816053513,U,0.41666666666666663,"A musical retelling of Charles Dickens' classic novel about an old bitter miser taken on a journey of self-redemption, courtesy of several mysterious Christmas apparitions.","Tomm Moore, Nora Twomey",,,,,,
The Lavender Hill Mob,0.3240740740740726,0.05263157894736814,0.045275590551181105,0.002006688963210702,U,0.8611111111111112,A meek bank clerk who oversees the shipment of bullion joins with an eccentric neighbor to steal gold bars and smuggle them out of the country as miniature Eiffel Towers.,Alan Clarke,,,,,,
Birds of Passage,0.9444444444444429,0.05263157894736814,0.13188976377952757,0.0010033444816053513,15,0.7916666666666667,"During the marijuana bonanza, a violent decade that saw the origins of drug trafficking in Colombia, Rapayet and his indigenous family get involved in a war to control the business that ends up destroying their lives and their culture.",Wilson Yip,,,,,,
Custody,0.9351851851851833,0.05263157894736814,0.06889763779527561,0.0003344481605351171,15,0.7638888888888888,A broken marriage leads to a bitter custody battle with an embattled son at the centre.,Michael Dudok de Wit,,,,,,
Omar,0.8981481481481488,0.05263157894736814,0.07874015748031496,0.002006688963210702,15,0.6527777777777777,A young Palestinian freedom fighter agrees to work as an informant after he's tricked into an admission of guilt by association in the wake of an Israeli soldier's killing.,William Wyler,,,,,,
Val,0.9722222222222214,0.05263157894736814,0.10039370078740159,0.0016722408026755855,12A,0.625,"A documentary centering on the daily life of actor Val Kilmer, featuring never-before-seen footage spanning 40 years.",Ingmar Bergman,,,,,,
Jodhaa Akbar,0.8518518518518512,0.05263157894736814,0.3051181102362205,0.008361204013377928,12A,0.5694444444444444,"A sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal emperor, Akbar, and a Rajput princess, Jodha.",Stefan Ruzowitzky,,,,,,
Secret Sunshine,0.8425925925925917,0.05263157894736814,0.16535433070866143,0.0,Not Rated,0.7777777777777777,"A woman moves to the town where her dead husband was born. As she tries to fit in, another tragic event overturns her life.",Bob Fosse,,,,,,
Where to Invade Next,0.9166666666666643,0.05263157894736814,0.1220472440944882,0.0053511705685618735,15,0.5,"To learn what the USA can learn from other nations, Michael Moore playfully ""invades"" them to see what they have to offer.",Rainer Werner Fassbinder,,,,,,
The Girl on the Bridge,0.768518518518519,0.05263157894736814,0.06299212598425197,0.0016722408026755855,15,0.6527777777777777,"One night, a fading entertainer intervenes when a woman contemplates suicide, beginning a strange, unpredictable relationship.",Niki Caro,,,,,,
The Barbarian Invasions,0.8055555555555536,0.05263157894736814,0.08070866141732283,0.006688963210702342,18,0.5833333333333334,"During his final days, a dying man is reunited with old friends, former lovers, his ex-wife, and his estranged son.",Alice Rohrwacher,,,,,,
Nowhere in Africa,0.7870370370370345,0.05263157894736814,0.16338582677165356,0.0013377926421404688,15,0.6111111111111112,"Due to Hitler's threat, Walter Redlich, a Jewish lawyer, immigrates to Kenya with his wife Jettel and daughter Regina. Things take a turn when the family is ordered to move by the British officers.",Jules Dassin,,,,,,
The Concert,0.8611111111111107,0.05263157894736814,0.12007874015748032,0.003010033444816054,15,0.4444444444444444,"Thirty years ago Bolshoi Orchestra conductor Andreï Filipov was fired for hiring Jewish musicians. Now a lowly janitor, an opportunity arises to gather his old musicians to go and pose as the official Bolshoi orchestra in Paris.",Joseph L. Mankiewicz,,,,,,
Stories We Tell,0.8888888888888893,0.05263157894736814,0.09842519685039372,0.0013377926421404688,12A,0.875,A film that excavates layers of myth and memory to find the elusive truth at the core of a family of storytellers.,Michael Herbig,,,,,,
12,0.8425925925925917,0.05263157894736814,0.19881889763779528,0.002006688963210702,PG-13,0.6111111111111112,Twelve jurors must decide the fate of a Chechen adolescent charged with murdering his stepfather.,Louis Malle,,,,,,
Elling,0.7870370370370345,0.05263157894736814,0.0610236220472441,0.002006688963210702,15,0.5833333333333334,"When his mother, who has sheltered him his entire 40 years, dies, sensitive would-be poet Elling is sent to live in a state institution. There he meets Kjell Bjarne, a gentle giant and woman-obsessed virgin in his 40s. After two years, the men are released and provided with a state-funded apartment and stipend with the hope they will be able to live on their own. Initially, the simple act of going around the corner for groceries is a challenge. Through a friendship born of desperate dependence, the skittish Elling and the boisterous, would-be ladies' man Kjell Bjarne discover that not only can they survive on the outside--they can thrive. But as their courage grows, they find oddball ways to cope with society and strike up friendships in the unlikeliest places.","David Farrier, Dylan Reeve",,,,,,
